@relation 2CDT.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {0, 1}

@data
0.784909,0.831516,1
0.782501,0.744444,1
0.767841,0.674593,0
0.639416,0.62968,0
0.79068,0.709882,1
0.702317,0.563824,0
0.758119,0.72344,1
0.749137,0.752495,1
0.772224,0.807607,1
0.717718,0.643783,0
0.70744,0.654649,0
0.659879,0.646416,0
0.817223,0.82973,1
0.610836,0.631254,0
0.603953,0.672565,0
0.718366,0.687304,0
0.580682,0.64451,0
0.677317,0.65716,0
0.746946,0.694144,1
0.660959,0.685791,0
0.675928,0.638154,0
0.714384,0.835814,1
0.741792,0.657493,0
0.728397,0.774709,1
0.700804,0.554321,0
0.738428,0.814537,1
0.752964,0.772197,1
0.889414,0.735849,1
0.687625,0.562946,0
0.676175,0.640939,0
0.780526,0.805337,1
0.736483,0.779582,1
0.718798,0.780096,1
0.838828,0.773377,1
0.838674,0.697413,1
0.827964,0.834906,1
0.688119,0.657493,0
0.658212,0.668328,0
0.701483,0.710971,1
0.694446,0.624232,0
0.68886,0.703738,1
0.766822,0.703254,1
0.776112,0.720838,1
0.727286,0.612762,0
0.872593,0.755854,1
0.677409,0.648898,0
0.769662,0.774951,1
0.704168,0.651834,0
0.858581,0.795501,1
0.837686,0.782275,1
0.726884,0.599173,0
0.681206,0.56228,0
0.719971,0.774618,1
0.687471,0.638487,0
0.860155,0.807546,1
0.903828,0.747289,1
0.856822,0.785423,1
0.874723,0.807607,1
0.814785,0.829609,1
0.776483,0.813418,1
0.705434,0.640848,0
0.666422,0.704253,0
0.838859,0.739027,1
0.678922,0.740268,0
0.769292,0.629377,0
0.792686,0.724288,1
0.54062,0.588702,0
0.761082,0.759244,1
0.789724,0.745382,1
0.760989,0.789811,1
0.634663,0.648505,0
0.681175,0.638033,0
0.760495,0.683612,1
0.726823,0.696777,0
0.726977,0.657614,0
0.675064,0.642664,0
0.668675,0.654891,0
0.697193,0.566578,0
0.72602,0.711092,0
0.892408,0.762906,1
0.709878,0.642694,0
0.760094,0.836843,1
0.706082,0.614669,0
0.833921,0.690452,1
0.821822,0.741236,1
0.744693,0.629801,0
0.809075,0.613034,0
0.764415,0.86172,1
0.684323,0.670356,0
0.659138,0.670992,0
0.730218,0.631314,0
0.685928,0.638154,0
0.653212,0.732944,0
0.815125,0.739753,1
0.675064,0.75431,0
0.700372,0.701801,0
0.626237,0.647294,0
0.626823,0.743385,0
0.517534,0.667965,0
0.684632,0.724136,0
0.784415,0.827158,1
0.605249,0.687758,0
0.785279,0.799829,1
0.832779,0.802492,1
0.865742,0.785937,1
0.68778,0.656101,0
0.739662,0.811965,1
0.766822,0.682159,0
0.764261,0.841564,1
0.846081,0.738361,1
0.830742,0.793715,1
0.862069,0.845075,1
0.881883,0.856091,1
0.678706,0.632343,0
0.756267,0.792141,1
0.786699,0.847284,1
0.771051,0.724621,1
0.830125,0.853125,1
0.734137,0.77707,0
0.714261,0.669478,0
0.814878,0.760333,1
0.711915,0.664212,0
0.683582,0.650956,0
0.655033,0.610946,0
0.752224,0.707642,1
0.705743,0.643965,0
0.788026,0.68912,1
0.683058,0.620994,0
0.894106,0.804762,1
0.692965,0.688273,0
0.644261,0.632707,0
0.814939,0.741841,1
0.709786,0.671113,0
0.712841,0.674048,0
0.810742,0.790658,1
0.747934,0.794926,1
0.718366,0.625685,0
0.698459,0.709428,0
0.804199,0.735274,1
0.840526,0.792595,1
0.647564,0.637821,0
0.833859,0.80685,1
0.727131,0.639244,0
0.718644,0.717751,0
0.836297,0.783607,1
0.66136,0.724379,0
0.824939,0.727829,1
0.764724,0.755007,0
0.873828,0.817867,1
0.709539,0.812177,0
0.76352,0.645236,0
0.79926,0.778704,1
0.664385,0.651622,0
0.696483,0.602805,0
0.606391,0.715723,0
0.80497,0.814961,1
0.794631,0.682734,0
0.673335,0.675077,0
0.638428,0.671597,0
0.581669,0.698139,0
0.749292,0.674775,0
0.815927,0.806426,1
0.823242,0.724469,1
0.754816,0.754613,1
0.749539,0.667269,0
0.806205,0.818472,1
0.719755,0.791657,1
0.798335,0.648475,0
0.792038,0.680374,0
0.675527,0.693327,0
0.820464,0.794502,1
0.696699,0.6377,0
0.604601,0.608101,0
0.681761,0.602442,0
0.655866,0.622507,0
0.66244,0.626654,0
0.870371,0.741418,1
0.650465,0.655829,0
0.870556,0.667148,1
0.732872,0.728343,1
0.781112,0.841473,1
0.672996,0.708883,0
0.7646,0.829397,1
0.758335,0.786149,1
0.854723,0.787299,1
0.923889,0.840051,1
0.857285,0.789811,1
0.654693,0.681796,0
0.687965,0.730462,0
0.717749,0.705191,0
0.698613,0.66391,0
0.827779,0.789872,1
0.652502,0.686941,0
0.785156,0.811602,1
0.65994,0.687577,0
0.646113,0.66854,0
0.69815,0.819864,1
0.675619,0.733609,0
0.87713,0.901458,1
0.787748,0.785665,1
0.694632,0.737786,0
0.8396,0.830608,1
0.861606,0.817685,1
0.786051,0.705039,1
0.724878,0.754341,1
0.789353,0.861872,1
0.880433,0.771107,1
0.737872,0.663213,0
0.670125,0.63655,0
0.697008,0.695657,0
0.722008,0.675743,0
0.745989,0.733821,1
0.862964,0.785332,1
0.765279,0.877639,1
0.804353,0.833998,1
0.816143,0.871496,1
0.751977,0.81823,1
0.712317,0.659309,0
0.774538,0.780005,1
0.67207,0.712182,0
0.75639,0.840444,1
0.8171,0.761816,1
0.689138,0.669811,0
0.818921,0.820257,1
0.714847,0.774134,1
0.763643,0.666573,0
0.846637,0.771198,1
0.826976,0.792202,1
0.749631,0.665968,0
0.673706,0.769503,0
0.635157,0.668903,0
0.712841,0.612399,0
0.86213,0.800252,1
0.768829,0.812903,1
0.630218,0.592757,0
0.798427,0.760727,1
0.679539,0.657796,0
0.720897,0.669751,0
0.614046,0.631375,0
0.647873,0.718326,0
0.712101,0.654709,0
0.789291,0.774618,1
0.707378,0.659309,0
0.698397,0.73821,0
0.879661,0.823435,1
0.724755,0.789569,1
0.816143,0.775133,1
0.791915,0.6548,0
0.902007,0.779824,1
0.76494,0.836994,1
0.76494,0.774043,1
0.777964,0.808817,1
0.80923,0.739935,1
0.848921,0.757488,1
0.846976,0.735032,1
0.786112,0.829337,1
0.847161,0.738906,1
0.681916,0.658946,0
0.75386,0.661609,0
0.606083,0.749619,0
0.669014,0.737514,0
0.938087,0.767869,1
0.786359,0.840989,1
0.767656,0.79311,1
0.705527,0.681524,0
0.740681,0.687395,0
0.903303,0.7817,1
0.847902,0.738633,1
0.738767,0.64342,0
0.731051,0.635975,0
0.829168,0.752252,1
0.809291,0.810119,1
0.736545,0.674835,0
0.695557,0.777372,0
0.707594,0.640152,0
0.836884,0.767324,1
0.690712,0.635219,0
0.829785,0.76112,1
0.84997,0.750497,1
0.735619,0.670235,0
0.7621,0.694991,0
0.880433,0.78627,1
0.626144,0.646235,0
0.835279,0.807758,1
0.60062,0.746775,0
0.685774,0.723592,0
0.65636,0.564429,0
0.674755,0.75431,0
0.72494,0.558618,0
0.798798,0.787481,1
0.751792,0.67765,0
0.801328,0.810724,1
0.889013,0.811602,1
0.850279,0.855637,1
0.695064,0.640908,0
0.79281,0.77259,1
0.621731,0.689241,0
0.603953,0.663213,0
0.851421,0.800071,1
0.658181,0.58047,0
0.798489,0.779884,1
0.886606,0.82852,1
0.822563,0.841776,1
0.741699,0.71421,1
0.764199,0.82967,1
0.624848,0.65256,0
0.822686,0.757307,1
0.714168,0.703224,0
0.719323,0.692661,0
0.802285,0.796954,1
0.847655,0.79774,1
0.790649,0.763693,1
0.848643,0.743022,1
0.687564,0.660187,0
0.696452,0.784666,0
0.882809,0.790568,1
0.817501,0.711698,1
0.762656,0.671113,0
0.662718,0.632707,0
0.696267,0.678346,0
0.726915,0.53598,0
0.723181,0.680676,0
0.814322,0.814901,1
0.763983,0.770926,1
0.617595,0.698139,0
0.779754,0.631617,0
0.676113,0.62057,0
0.715897,0.585675,0
0.767471,0.851884,1
0.775156,0.767355,1
0.867346,0.835481,1
0.728181,0.622205,0
0.701977,0.682734,0
0.694076,0.681372,1
0.718119,0.718295,0
0.900957,0.695022,1
0.89105,0.790144,1
0.860248,0.799254,1
0.643521,0.630376,0
0.676669,0.669751,0
0.705465,0.681766,0
0.817223,0.785181,1
0.71778,0.705524,0
0.768643,0.681947,0
0.916142,0.788116,1
0.742779,0.787783,1
0.734724,0.741357,1
0.785557,0.794774,1
0.663768,0.650442,0
0.698459,0.692782,0
0.782872,0.732005,0
0.743582,0.715693,0
0.769075,0.633191,0
0.689169,0.767203,0
0.609138,0.659854,0
0.850371,0.792777,1
0.79497,0.760636,1
0.784816,0.750164,1
0.724076,0.823677,1
0.661854,0.649927,0
0.824507,0.768293,1
0.674539,0.68452,0
0.862439,0.747834,1
0.683366,0.80915,1
0.857377,0.756036,1
0.734045,0.711849,0
0.719354,0.676954,0
0.725218,0.773862,1
0.759415,0.807395,1
0.729755,0.719476,0
0.873396,0.772893,1
0.748427,0.770593,1
0.871081,0.831758,1
0.633891,0.698502,0
0.669724,0.699985,0
0.724014,0.714633,0
0.84355,0.761816,1
0.861266,0.721836,1
0.701638,0.602048,0
0.650805,0.527355,0
0.81568,0.786573,1
0.700434,0.686548,0
0.65565,0.719839,0
0.740249,0.821135,1
0.638829,0.717751,0
0.862069,0.827793,1
0.856482,0.848222,1
0.694539,0.700015,0
0.851143,0.828368,1
0.934815,0.803642,1
0.868982,0.813418,1
0.690249,0.577534,0
0.724786,0.689453,0
0.781174,0.836964,1
0.719415,0.611097,0
0.823273,0.699077,1
0.820217,0.722926,1
0.862717,0.848101,1
0.821112,0.871314,1
0.634107,0.563975,0
0.805773,0.848948,1
0.953827,0.720414,1
0.735526,0.77023,0
0.779106,0.748015,1
0.777594,0.839264,1
0.780896,0.789932,1
0.837161,0.855122,1
0.800865,0.746593,1
0.793489,0.805337,1
0.707502,0.570058,0
0.686545,0.647415,0
0.679138,0.720232,0
0.701452,0.779582,0
0.725434,0.650381,0
0.735804,0.619662,0
0.729539,0.70165,0
0.793551,0.86629,1
0.735804,0.658492,0
0.776359,0.765902,1
0.67994,0.616182,0
0.641175,0.690543,0
0.924661,0.783607,1
0.755619,0.672898,0
0.778026,0.627531,0
0.779014,0.816626,1
0.794785,0.844409,1
0.833643,0.783001,1
0.760125,0.804974,1
0.613552,0.64563,0
0.627348,0.661246,0
0.652348,0.634765,0
0.894414,0.792807,1
0.663243,0.628137,0
0.573892,0.729524,0
0.84531,0.839294,1
0.613397,0.705705,0
0.797933,0.768807,1
0.698088,0.654043,0
0.827316,0.754583,1
0.733705,0.612611,0
0.835402,0.878941,1
0.801791,0.765599,1
0.653366,0.698623,0
0.702841,0.664091,0
0.772903,0.81021,1
0.777193,0.769897,1
0.895741,0.752071,1
0.749446,0.877972,1
0.774137,0.736727,0
0.7971,0.711667,0
0.851668,0.875127,1
0.723767,0.673836,0
0.754384,0.665483,0
0.896945,0.755158,1
0.679879,0.697443,0
0.746668,0.666149,0
0.850649,0.890865,1
0.792717,0.697594,0
0.86068,0.86514,1
0.815526,0.872313,1
0.836513,0.908358,1
0.750248,0.62514,0
0.629879,0.740903,0
0.784353,0.7988,1
0.837933,0.802159,1
0.845958,0.786875,1
0.906729,0.879183,1
0.779291,0.788812,1
0.835155,0.886537,1
0.801143,0.720293,0
0.781884,0.827824,1
0.777409,0.959264,1
0.909754,0.827824,1
0.7971,0.726709,0
0.856081,0.816777,1
0.660002,0.737302,0
0.764076,0.687365,0
0.700125,0.746472,0
0.645836,0.739662,0
0.657718,0.757186,0
0.818551,0.702013,0
0.78065,0.735032,0
0.713891,0.703738,0
0.910309,0.772833,1
0.683428,0.814114,0
0.822069,0.785059,1
0.731483,0.625655,0
0.837871,0.82855,1
0.853921,0.837085,1
0.857038,0.76917,1
0.706915,0.79883,0
0.742687,0.759546,0
0.838643,0.779703,1
0.712162,0.700379,0
0.772964,0.849191,1
0.720557,0.669176,0
0.725002,0.728343,0
0.898951,0.798921,1
0.678212,0.762573,0
0.592688,0.581801,0
0.868982,0.825887,1
0.868674,0.864535,1
0.92071,0.833362,1
0.750465,0.696142,0
0.749014,0.738512,0
0.853396,0.87089,1
0.72815,0.752737,0
0.804477,0.833574,1
0.770217,0.710911,0
0.697378,0.709367,0
0.732995,0.657433,0
0.694045,0.61936,0
0.927994,0.941528,1
0.842408,0.804822,1
0.856235,0.918225,1
0.79494,0.821407,1
0.780927,0.725408,0
0.90963,0.78394,1
0.877192,0.786119,1
0.772779,0.82056,1
0.752718,0.713937,0
0.675681,0.659219,0
0.782903,0.609947,0
0.810711,0.831304,1
0.831328,0.867622,1
0.82318,0.820409,1
0.781606,0.764116,1
0.736853,0.64687,0
0.884383,0.807395,1
0.701946,0.669297,0
0.812655,0.925216,1
0.754693,0.69602,0
0.736915,0.770744,1
0.679261,0.705221,0
0.870587,0.826129,1
0.754971,0.698926,0
0.700773,0.734457,0
0.801606,0.762452,1
0.74102,0.658311,0
0.797007,0.806275,1
0.844291,0.847889,1
0.695341,0.592787,0
0.742687,0.703012,0
0.878396,0.830184,1
0.69244,0.734094,0
0.84068,0.777009,1
0.678983,0.657372,0
0.739662,0.709488,0
0.7771,0.807576,1
0.831266,0.817776,1
0.80352,0.719536,1
0.747995,0.873402,1
0.873118,0.816081,1
0.780866,0.820136,1
0.705835,0.722472,0
0.865865,0.841594,1
0.867501,0.840202,1
0.705866,0.768172,0
0.832162,0.766295,1
0.895464,0.779975,1
0.711884,0.631405,0
0.845464,0.789327,1
0.806606,0.768444,1
0.782903,0.781397,1
0.830896,0.769231,1
0.767995,0.783728,1
0.726637,0.79765,0
0.662749,0.718931,0
0.882593,0.774255,1
0.754662,0.690179,0
0.750434,0.620782,0
0.730156,0.778704,0
0.805279,0.84916,1
0.759292,0.691814,0
0.85855,0.811632,1
0.821544,0.698896,0
0.736668,0.748379,1
0.846328,0.830033,1
0.821143,0.84683,1
0.747779,0.603804,0
0.80389,0.753039,0
0.810094,0.779854,1
0.923056,0.81823,1
0.915463,0.856878,1
0.685557,0.744777,0
0.786946,0.768928,0
0.723582,0.656737,0
0.723983,0.685912,0
0.807563,0.796288,1
0.685465,0.723743,0
0.770464,0.747289,0
0.834353,0.790023,1
0.709477,0.728222,0
0.797069,0.88572,1
0.711792,0.692177,0
0.809538,0.639879,0
0.777008,0.723471,0
0.747502,0.720293,0
0.844723,0.737392,1
0.848149,0.814235,1
0.703088,0.684399,0
0.859291,0.903062,1
0.64994,0.76457,0
0.678181,0.735486,0
0.680002,0.648656,0
0.669045,0.696232,0
0.753088,0.67771,0
0.792748,0.816807,1
0.716205,0.622114,0
0.830217,0.834542,1
0.93784,0.755218,1
0.754106,0.716177,0
0.703952,0.774981,0
0.93034,0.871889,1
0.767779,0.66282,0
0.638984,0.734426,0
0.718335,0.758033,0
0.954506,0.775889,1
0.723952,0.687334,0
0.893828,0.862537,1
0.724014,0.654891,0
0.701576,0.67998,0
0.884322,0.855062,1
0.674848,0.710941,0
0.823365,0.826613,1
0.856976,0.811844,1
0.800649,0.803824,1
0.672224,0.780883,0
0.68423,0.685579,0
0.809168,0.792263,1
0.783242,0.704222,0
0.678521,0.672142,0
0.941266,0.87885,1
0.768674,0.666875,0
0.705033,0.681675,0
0.757718,0.655768,0
0.752563,0.603138,0
0.834816,0.795077,1
0.836112,0.814749,1
0.766236,0.61933,0
0.680372,0.734215,0
0.847038,0.85597,1
0.650002,0.732429,0
0.793643,0.792626,1
0.870063,0.771319,1
0.942192,0.825281,1
0.90784,0.755309,1
0.761576,0.703677,0
0.835433,0.738512,1
0.812378,0.748348,1
0.785341,0.741024,1
0.771452,0.651289,0
0.897624,0.899702,1
0.752316,0.611642,0
0.714014,0.706855,0
0.809476,0.833211,1
0.883519,0.833725,1
0.704323,0.7646,0
0.765773,0.748409,1
0.726391,0.712424,0
0.822625,0.879274,1
0.777656,0.686941,0
0.857223,0.83542,1
0.828952,0.783698,1
0.72136,0.694386,0
0.822625,0.696535,0
0.821822,0.798618,1
0.858489,0.807304,1
0.765773,0.711425,0
0.778119,0.794956,0
0.720588,0.682704,0
0.674508,0.765266,0
0.751792,0.735425,0
0.707841,0.739904,0
0.673366,0.636126,0
0.849569,0.837841,1
0.809785,0.749105,1
0.83139,0.756066,1
0.695002,0.743143,0
0.847902,0.870346,1
0.765989,0.623567,0
0.734353,0.708792,0
0.651638,0.717508,0
0.812902,0.788691,1
0.676916,0.683582,0
0.772748,0.782063,1
0.93929,0.786179,1
0.759292,0.7291,0
0.86784,0.767112,1
0.823489,0.689968,0
0.675465,0.711365,0
0.754323,0.631072,0
0.844754,0.77601,1
0.803952,0.689332,0
0.648644,0.842381,0
0.842161,0.819047,1
0.881729,0.868378,1
0.811575,0.795925,1
0.721421,0.582528,0
0.882223,0.830699,1
0.737347,0.740903,0
0.858643,0.755612,1
0.737934,0.652197,0
0.866637,0.843622,1
0.849415,0.819925,1
0.753613,0.704192,0
0.690557,0.651864,0
0.764971,0.725317,0
0.689169,0.659309,0
0.955155,0.770411,1
0.775248,0.667087,0
0.844939,0.807486,1
0.839075,0.842381,1
0.918735,0.821861,1
0.776143,0.766931,0
0.716051,0.742174,0
0.7646,0.631193,0
0.871019,0.798527,1
0.713551,0.706583,0
0.655589,0.713968,0
0.808767,0.836631,1
0.704138,0.692873,0
0.791791,0.889049,1
0.777501,0.727405,0
0.723952,0.580197,0
0.828118,0.809634,1
0.691144,0.760969,0
0.936667,0.886991,1
0.890217,0.913261,1
0.832408,0.880151,1
0.859106,0.802704,1
0.825587,0.77365,1
0.847871,0.838507,1
0.90747,0.825342,1
0.788335,0.871647,1
0.83281,0.878668,1
0.721545,0.695294,0
0.83352,0.827188,1
0.698397,0.73373,0
0.613953,0.725831,0
0.874198,0.792414,1
0.7296,0.655496,0
0.695959,0.701619,0
0.588027,0.775223,0
0.73852,0.68458,0
0.821606,0.808938,1
0.802748,0.776646,1
0.837285,0.895708,1
0.771359,0.771531,1
0.80423,0.771259,1
0.858396,0.763087,1
0.881729,0.823133,1
0.729816,0.635461,0
0.681792,0.660005,0
0.754909,0.710396,0
0.778273,0.61258,0
0.772748,0.58964,0
0.773551,0.723198,0
0.719168,0.686699,0
0.748273,0.687577,0
0.823396,0.803914,1
0.684755,0.747531,0
0.723798,0.777826,0
0.838118,0.864898,1
0.874939,0.792232,1
0.739107,0.678951,0
0.732193,0.716268,0
0.67136,0.746986,0
0.758026,0.798648,1
0.763551,0.786603,1
0.859939,0.786028,1
0.866266,0.824162,1
0.778643,0.816928,0
0.690187,0.653347,0
0.898982,0.815869,1
0.783304,0.908994,1
0.778119,0.701559,0
0.829785,0.825735,1
0.911605,0.812722,1
0.765495,0.727889,0
0.677903,0.752434,0
0.70994,0.63419,0
0.74139,0.640636,0
0.743644,0.733549,0
0.802378,0.842502,1
0.676761,0.72453,0
0.734384,0.713392,0
0.924877,0.821771,1
0.835649,0.8011,1
0.800217,0.764903,1
0.736637,0.703738,0
0.658089,0.767839,0
0.768366,0.706976,0
0.900957,0.765206,1
0.937963,0.863354,1
0.733026,0.748469,0
0.833242,0.795319,1
0.843365,0.803793,1
0.888828,0.790356,1
0.709878,0.642119,0
0.767687,0.739208,0
0.910618,0.819107,1
0.80352,0.75316,1
0.822841,0.728192,1
0.853859,0.829276,1
0.727378,0.633312,0
0.709168,0.580833,0
0.818643,0.630013,0
0.651206,0.642149,0
0.835371,0.833453,1
0.727903,0.74284,0
0.799538,0.770653,1
0.762625,0.672474,0
0.849476,0.7725,1
0.847933,0.820288,1
0.81068,0.815899,1
0.802563,0.800676,1
0.764415,0.776706,0
0.869137,0.784969,1
0.724415,0.59312,0
0.711946,0.668601,0
0.814569,0.853034,1
0.696699,0.718537,0
0.840217,0.837175,1
0.67244,0.652258,0
0.726607,0.712817,0
0.916544,0.890351,1
0.824291,0.758426,1
0.702749,0.633251,0
0.741483,0.735516,0
0.833334,0.807486,1
0.807532,0.844651,1
0.775804,0.723229,1
0.749353,0.677952,0
0.82781,0.788419,1
0.783026,0.778764,1
0.736082,0.812177,1
0.734724,0.663304,0
0.855217,0.833211,1
0.923272,0.796469,1
0.822871,0.788691,1
0.727316,0.709609,0
0.874846,0.785725,1
0.644015,0.692994,0
0.745835,0.790537,0
0.884476,0.829791,1
0.804909,0.830608,1
0.879013,0.838114,1
0.694354,0.704918,0
0.69207,0.77141,0
0.699415,0.679224,0
0.876204,0.811027,1
0.74636,0.73258,0
0.814754,0.759455,0
0.7471,0.717327,0
0.808458,0.824737,1
0.858087,0.889655,1
0.930957,0.83427,1
0.887069,0.770381,1
0.831884,1,1
0.853921,0.826976,1
0.820526,0.815839,1
0.79889,0.693266,0
0.85031,0.867047,1
0.725403,0.754553,0
0.910957,0.865322,1
0.892964,0.96002,1
0.737779,0.673171,0
0.747656,0.686305,0
0.838643,0.824979,1
0.815989,0.754704,0
0.819075,0.76687,1
0.92071,0.858058,1
0.785187,0.760394,0
0.881297,0.856817,1
0.79818,0.783728,1
0.750002,0.726618,0
0.727872,0.776071,0
0.869106,0.893861,1
0.730218,0.721171,0
0.854631,0.868772,1
0.748551,0.77141,0
0.75244,0.678164,0
0.711823,0.680343,0
0.731792,0.760273,0
0.79281,0.721322,0
0.709631,0.73137,0
0.742749,0.74517,0
0.972778,0.818139,1
0.739909,0.751556,0
0.936883,0.84341,1
0.692132,0.781337,0
0.908241,0.789145,1
0.750094,0.802492,0
0.760804,0.744989,0
0.724539,0.734911,0
0.853056,0.823859,1
0.712471,0.74281,0
0.831359,0.721715,0
0.765094,0.773862,0
0.839847,0.879395,1
0.776699,0.752041,0
0.875834,0.731642,1
0.858519,0.852641,1
0.93892,0.888202,1
0.796514,0.7005,0
0.772872,0.768474,0
0.781699,0.689998,0
0.844384,0.85258,1
0.796853,0.735334,0
0.73244,0.79656,0
0.683119,0.76793,0
0.835217,0.840837,1
0.875309,0.799375,1
0.763952,0.699198,0
0.671545,0.69487,0
0.716267,0.720959,0
0.836699,0.785937,0
0.872809,0.86402,1
0.835371,0.883753,1
0.77673,0.891834,1
0.903149,0.851067,1
0.758736,0.780883,0
0.739724,0.738512,0
0.754569,0.703738,0
0.684878,0.644722,0
0.922315,0.861085,1
0.853519,0.874341,1
0.854569,0.885932,1
0.807872,0.711788,0
0.831544,0.651894,0
0.875803,0.751738,1
0.753551,0.726527,0
0.934846,0.824071,1
0.795989,0.812389,0
0.902192,0.915047,1
0.703057,0.755793,0
0.884476,0.863173,1
0.72315,0.718265,0
0.764292,0.725831,0
0.78497,0.745503,0
0.755341,0.751617,0
0.858365,0.895829,1
0.842686,0.912202,1
0.753551,0.798588,0
0.877408,0.827551,1
0.855371,0.855425,1
0.87068,0.869347,1
0.740372,0.669024,0
0.804168,0.896464,1
0.951327,0.86968,1
0.744693,0.719113,0
0.858612,0.850674,1
0.770866,0.686305,0
0.726205,0.691662,0
0.797223,0.753433,0
0.828983,0.802401,1
0.982685,0.83539,1
0.88747,0.89371,1
0.736823,0.705887,0
0.894013,0.880212,1
0.728705,0.654164,0
0.896513,0.883329,1
0.814199,0.774134,0
0.848087,0.768959,1
0.863149,0.820772,1
0.85534,0.865715,1
0.851019,0.798467,1
0.958148,0.796711,1
0.838674,0.807698,1
0.781915,0.751435,0
0.748736,0.797468,0
0.847563,0.848252,1
0.814785,0.859783,1
0.757656,0.779793,0
0.929939,0.843592,1
0.698397,0.730855,0
0.904044,0.942739,1
0.785742,0.685125,0
0.823458,0.871798,1
0.925124,0.809271,1
0.786575,0.684974,0
0.869229,0.798739,0
0.753026,0.7222,0
0.769322,0.698411,0
0.863056,0.928999,1
0.854013,0.82401,1
0.717965,0.765629,0
0.691576,0.663092,0
0.857964,0.868167,1
0.882192,0.8971,1
0.968642,0.85597,1
0.775001,0.790416,0
0.868705,0.979844,1
0.950031,0.858573,1
0.859507,0.883178,1
0.894754,0.817927,1
0.808674,0.729645,0
0.898643,0.815476,1
0.857686,0.770593,1
0.840495,0.853004,1
0.911513,0.884994,1
0.745619,0.722321,0
0.865402,0.88451,1
0.806143,0.683915,0
0.856668,0.804853,1
0.772038,0.713544,0
0.940525,0.821256,1
0.953889,0.833907,1
0.775156,0.736242,0
0.766051,0.750437,0
0.738304,0.738966,0
0.828705,0.69366,0
0.732409,0.728828,0
0.767841,0.722351,0
0.787933,0.774679,0
0.744847,0.774376,0
0.886328,0.84338,1
0.917717,0.778099,1
0.737656,0.695294,0
0.782501,0.782063,0
0.786514,0.778068,0
0.942253,0.824706,1
0.781082,0.641968,0
0.80352,0.696656,0
0.951266,0.861236,1
0.911976,0.897947,1
0.774384,0.697382,0
0.837748,0.84338,1
0.676792,0.731067,0
0.892038,0.910991,1
0.728026,0.767203,0
0.832378,0.704979,0
0.899908,0.845559,1
0.876667,0.78055,1
0.749816,0.767809,0
0.740588,0.654618,0
0.797193,0.71763,0
0.637286,0.716933,0
0.882655,0.85942,1
0.778612,0.605105,0
0.796915,0.736182,0
0.836945,0.886537,1
0.739755,0.729766,0
0.745526,0.716056,0
0.792038,0.846558,1
0.773396,0.644298,0
0.890711,0.797014,1
0.924908,0.879032,1
0.859847,0.826038,1
0.744014,0.61712,0
0.816791,0.740752,0
0.841575,0.874734,1
0.825217,0.730886,0
0.868303,0.88917,1
0.787563,0.619753,0
0.766822,0.805488,0
0.787131,0.822769,0
0.733242,0.704131,0
0.791359,0.687092,0
0.914291,0.84571,1
0.826699,0.91423,1
0.735619,0.742205,0
0.89318,0.849826,1
0.939136,0.788328,1
0.837408,0.920434,1
0.742687,0.715239,0
0.804631,0.794926,0
0.886575,0.866956,1
0.898396,0.905241,1
0.837192,0.908056,1
0.883458,0.839718,1
0.81923,0.832484,1
0.833057,0.839476,1
0.768921,0.666815,0
0.601854,0.724439,0
0.857439,0.841564,1
0.694169,0.761937,0
0.853334,0.839718,1
0.890248,0.936414,1
0.860711,0.891138,1
0.843982,0.834149,1
0.964599,0.959233,1
0.785711,0.653952,0
0.726113,0.746018,0
0.779075,0.807395,0
0.909661,0.852278,1
0.735989,0.657342,0
0.810804,0.663274,0
0.690465,0.742205,0
0.736174,0.823375,0
0.910865,0.822104,1
0.894846,0.835753,1
0.688428,0.71999,0
0.872408,0.882542,1
0.835865,0.867289,1
0.847377,0.830578,1
0.741113,0.698805,0
0.989136,0.782971,1
0.927192,0.8846,1
0.915618,0.872585,1
0.877686,0.804762,1
0.857624,0.827672,1
0.812748,0.691693,0
0.72315,0.79081,0
0.891945,0.867894,1
0.846884,0.839778,1
0.80639,0.741327,0
0.700372,0.693872,0
0.891359,0.867047,1
0.766421,0.68567,0
0.817316,0.779491,0
0.956482,0.909296,1
0.825742,0.851037,1
0.699817,0.725105,0
0.775958,0.70852,0
0.920618,0.848131,1
0.765125,0.733851,0
0.634632,0.730613,0
0.848982,0.775223,0
0.717563,0.820863,0
0.70636,0.757428,0
0.739415,0.739965,0
0.694539,0.709761,0
0.721144,0.712515,0
0.878396,0.896676,1
0.749199,0.718326,0
0.795588,0.665907,0
0.696422,0.788903,0
0.851266,0.825826,1
0.816421,0.826916,1
0.808489,0.919617,1
0.764045,0.684429,0
0.892748,0.799314,1
0.899445,0.840262,1
0.725002,0.702891,0
0.850464,0.82283,1
0.800402,0.749135,0
0.856822,0.720474,0
0.867501,0.853186,1
0.968272,0.84913,1
0.941698,0.823284,1
0.703551,0.709942,0
0.918889,0.813418,1
0.691422,0.775012,0
0.789538,0.831365,1
0.877007,0.94286,1
0.794291,0.729857,0
0.845371,0.769927,0
0.68349,0.777645,0
0.791143,0.724863,0
0.791946,0.803521,0
0.790001,0.69369,0
0.797933,0.668056,0
0.658829,0.747077,0
0.745372,0.75086,0
0.712131,0.655072,0
0.901359,0.871465,1
0.922284,0.789932,1
0.909815,0.711425,1
