@relation 1CDT.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {0,1}

@data
0.141795,0.144887,0
0.155185,0.099086,0
0.171435,0.232089,0
0.782567,0.841619,1
0.706345,0.780451,1
0.132783,0.198831,0
0.208898,0.15769,0
0.145633,0.142347,0
0.186706,0.166592,0
0.762267,0.762443,1
0.150435,0.252415,0
0.867061,0.818849,1
0.796181,0.784232,1
0.197717,0.19275,0
0.857751,0.763813,1
0.777805,0.720236,1
0.148107,0.134667,0
0.215834,0.11974,0
0.102392,0.22421,0
0.112044,0.215569,0
0.853233,0.776493,1
0.212253,0.17488,0
0.201798,0.189826,0
0.817854,0.720772,1
0.141539,0.205654,0
0.802439,0.8668,1
0.173294,0.147493,0
0.187109,0.258214,0
0.798165,0.727737,1
0.837696,0.852186,1
0.767304,0.791167,1
0.842153,0.850757,1
0.076613,0.172819,0
0.747493,0.822004,1
0.060663,0.138858,0
0.133764,0.260163,0
0.135623,0.087513,0
0.831957,0.807806,1
0.181908,0.186114,0
0.759062,0.736577,1
0.768128,0.734315,1
0.223831,0.170267,0
0.796761,0.724463,1
0.854668,0.798668,1
0.783391,0.828879,1
0.779575,0.786017,1
0.205348,0.184499,0
0.846945,0.732976,1
0.070325,0.095076,0
0.766083,0.819027,1
0.736138,0.790393,1
0.10748,0.202832,0
0.100154,0.084334,0
0.811932,0.762949,1
0.173758,0.275626,0
0.1304,0.201112,0
0.723103,0.833999,1
0.735558,0.729136,1
0.189084,0.127523,0
0.815962,0.801198,1
0.171164,0.180782,0
0.196645,0.206202,0
0.145219,0.171605,0
0.823013,0.773635,1
0.847586,0.806049,1
0.144431,0.211524,0
0.191523,0.129693,0
0.844625,0.769706,1
0.703109,0.8237,1
0.084116,0.186661,0
0.216929,0.159042,0
0.822403,0.702764,1
0.790473,0.701425,1
0.7967,0.799084,1
0.815229,0.771224,1
0.111281,0.196465,0
0.158066,0.125136,0
0.854363,0.738542,1
0.812848,0.861324,1
0.846884,0.839803,1
0.079101,0.131345,0
0.165224,0.166163,0
0.087022,0.098097,0
0.104794,0.192888,0
0.801676,0.821944,1
0.82576,0.813878,1
0.746364,0.811735,1
0.104296,0.206925,0
0.199148,0.217414,0
0.083246,0.115826,0
0.8391,0.81995,1
0.162687,0.194516,0
0.86407,0.89225,1
0.795754,0.820575,1
0.157699,0.1784,0
0.803752,0.692465,1
0.831682,0.809592,1
0.826157,0.81483,1
0.142396,0.148878,0
0.763153,0.816765,1
0.163775,0.161973,0
0.103219,0.035915,0
0.805339,0.775064,1
0.798471,0.758276,1
0.808391,0.776612,1
0.041133,0.147979,0
0.116479,0.179937,0
0.157952,0.13108,0
0.766053,0.703121,1
0.130179,0.183299,0
0.769136,0.733363,1
0.088539,0.129693,0
0.795754,0.794024,1
0.096787,0.130452,0
0.13465,0.053333,0
0.063432,0.250927,0
0.746455,0.812419,1
0.063682,0.085185,0
0.18511,0.15312,0
0.110252,0.137093,0
0.803538,0.689905,1
0.918222,0.919425,1
0.163887,0.187912,0
0.843313,0.792566,1
0.115533,0.151181,0
0.795296,0.772087,1
0.197253,0.162525,0
0.256216,0.125187,0
0.183687,0.19322,0
0.140232,0.221123,0
0.205876,0.176565,0
0.183409,0.162656,0
0.081927,0.235524,0
0.787695,0.74381,1
0.094492,0.197825,0
0.213071,0.149645,0
0.830278,0.863705,1
0.201838,0.209196,0
0.792579,0.815634,1
0.190482,0.097079,0
0.782689,0.745566,1
0.789008,0.837422,1
0.806194,0.862365,1
0.157364,0.191239,0
0.108198,0.252305,0
0.854515,0.791375,1
0.764313,0.774736,1
0.124604,0.155546,0
0.1938,0.220629,0
0.844747,0.834535,1
0.222879,0.187749,0
0.145665,0.089954,0
0.086393,0.137563,0
0.214112,0.190059,0
0.839558,0.857246,1
0.818465,0.766283,1
0.175926,0.230979,0
0.180161,0.06543,0
0.838245,0.854299,1
0.094495,0.131673,0
0.787451,0.846947,1
0.886018,0.802865,1
0.164847,0.148658,0
0.817793,0.805573,1
0.89197,0.840786,1
0.13075,0.160148,0
0.855767,0.86305,1
0.147502,0.188008,0
0.870053,0.865342,1
0.105579,0.159685,0
0.878509,0.85162,1
0.812329,0.828731,1
0.82924,0.871265,1
0.809948,0.789798,1
0.813306,0.882903,1
0.764129,0.800394,1
0.802317,0.800424,1
0.193562,0.047565,0
0.884553,0.821021,1
0.137143,0.099919,0
0.223743,0.165387,0
0.765839,0.92389,1
0.1588,0.196825,0
0.913857,0.828939,1
0.094247,0.15119,0
0.810009,0.725147,1
0.152369,0.095174,0
0.15729,0.210857,0
0.838459,0.754556,1
0.196975,0.213268,0
0.820571,0.879391,1
0.802012,0.906745,1
0.198281,0.161016,0
0.208794,0.177634,0
0.823563,0.811258,1
0.195638,0.135042,0
0.138567,0.201648,0
0.842,0.810633,1
0.190018,0.122088,0
0.221096,0.161278,0
0.180832,0.204791,0
0.205757,0.185225,0
0.899785,0.87957,1
0.856378,0.712051,1
0.850395,0.828433,1
0.859339,0.839744,1
0.140299,0.212381,0
0.790565,0.760419,1
0.214899,0.131693,0
0.118616,0.150199,0
0.780369,0.794501,1
0.086732,0.184039,0
0.745539,0.826885,1
0.828721,0.854478,1
0.180046,0.222847,0
0.177241,0.231535,0
0.730521,0.803966,1
0.142659,0.243179,0
0.199472,0.189541,0
0.199154,0.148493,0
0.185488,0.100059,0
0.179729,0.149055,0
0.122606,0.150078,0
0.158787,0.191137,0
0.765259,0.731636,1
0.143578,0.174027,0
0.7909,0.851144,1
0.790931,0.785035,1
0.137881,0.17265,0
0.863978,0.821974,1
0.08201,0.121478,0
0.147927,0.240429,0
0.879333,0.844982,1
0.211038,0.219114,0
0.182472,0.184022,0
0.201123,0.178723,0
0.125741,0.213872,0
0.830217,0.803132,1
0.837146,0.846917,1
0.807018,0.766759,1
0.217763,0.216388,0
0.759581,0.829266,1
0.182222,0.197764,0
0.183901,0.190499,0
0.146171,0.113793,0
0.130305,0.096725,0
0.119556,0.132673,0
0.155495,0.133515,0
0.163473,0.116177,0
0.198755,0.113105,0
0.158489,0.212729,0
0.774997,0.788458,1
0.090435,0.129928,0
0.855553,0.857246,1
0.226722,0.191034,0
0.803904,0.794114,1
0.847891,0.791851,1
0.814924,0.913264,1
0.821517,0.786107,1
0.153353,0.132161,0
0.148449,0.125484,0
0.84026,0.797715,1
0.83443,0.788905,1
0.06788,0.132024,0
0.18931,0.239786,0
0.130046,0.194713,0
0.751736,0.805514,1
0.266411,0.163112,0
0.131358,0.269313,0
0.774417,0.775302,1
0.783208,0.786077,1
0.202186,0.117448,0
0.806468,0.817211,1
0.153322,0.19302,0
0.85418,0.747144,1
0.155044,0.171413,0
0.732993,0.79709,1
0.11071,0.20766,0
0.190223,0.204359,0
0.175188,0.178785,0
0.16778,0.154238,0
0.809521,0.801495,1
0.88208,0.803281,1
0.835193,0.706366,1
0.160327,0.187219,0
0.865016,0.794947,1
0.768006,0.846262,1
0.093622,0.263464,0
0.746944,0.745745,1
0.127717,0.103518,0
0.123012,0.151665,0
0.870389,0.795096,1
0.147625,0.20544,0
0.095035,0.12819,0
0.790412,0.836202,1
0.813367,0.783785,1
0.832873,0.8504,1
0.167393,0.091549,0
0.197265,0.189437,0
0.142974,0.143879,0
0.750149,0.818372,1
0.838245,0.816854,1
0.208169,0.163625,0
0.810223,0.766491,1
0.770967,0.813312,1
0.807659,0.797209,1
0.071155,0.218822,0
0.847495,0.762384,1
0.245636,0.15558,0
0.738244,0.71973,1
0.86407,0.716069,1
0.209069,0.144935,0
0.823746,0.782178,1
0.802683,0.783874,1
0.820022,0.850787,1
0.784124,0.838523,1
0.189255,0.098005,0
0.917917,0.791107,1
0.140412,0.227061,0
0.851982,0.805305,1
0.784582,0.816586,1
0.770845,0.88457,1
0.851768,0.774647,1
0.134452,0.187788,0
0.895481,0.853823,1
0.845419,0.832273,1
0.207387,0.291021,0
0.890627,0.759169,1
0.854546,0.901507,1
0.115353,0.177531,0
0.17025,0.15266,0
0.803935,0.836648,1
0.193541,0.022083,0
0.89542,0.837958,1
0.817976,0.773129,1
0.812482,0.745447,1
0.130068,0.154271,0
0.890078,0.821349,1
0.25882,0.189604,0
0.913735,0.784023,1
0.199524,0.203056,0
0.148442,0.138605,0
0.740381,0.769676,1
0.217067,0.2117,0
0.134755,0.104351,0
0.831286,0.820992,1
0.208184,0.091695,0
0.190287,0.195397,0
0.803935,0.847334,1
0.7688,0.825129,1
0.770723,0.825129,1
0.782872,0.780689,1
0.127064,0.175874,0
0.152861,0.131363,0
0.135924,0.201279,0
0.774936,0.859627,1
0.812116,0.773337,1
0.038255,0.235786,0
0.189939,0.165553,0
0.241606,0.120936,0
0.215348,0.19703,0
0.841054,0.840875,1
0.875425,0.754466,1
0.877013,0.852811,1
0.28346,0.126232,0
0.907264,0.820188,1
0.096451,0.130229,0
0.077996,0.126371,0
0.212183,0.127434,0
0.895145,0.884987,1
0.784612,0.879123,1
0.175766,0.1258,0
0.797219,0.736845,1
0.132139,0.117103,0
0.744166,0.864479,1
0.145657,0.11762,0
0.158474,0.178156,0
0.864039,0.784023,1
0.812848,0.804621,1
0.832049,0.827986,1
0.203816,0.140071,0
0.100227,0.107715,0
0.103194,0.202556,0
0.907782,0.82876,1
0.087974,0.181721,0
0.782231,0.907103,1
0.203547,0.19716,0
0.774539,0.865848,1
0.212961,0.155264,0
0.804148,0.781076,1
0.816939,0.765866,1
0.80775,0.798221,1
0.788794,0.78063,1
0.899693,0.898947,1
0.12056,0.207086,0
0.757444,0.84784,1
0.872403,0.793637,1
0.795357,0.877605,1
0.758818,0.830517,1
0.154184,0.194153,0
0.790748,0.764438,1
0.819686,0.836231,1
0.151306,0.21058,0
0.859155,0.872664,1
0.70839,0.83135,1
0.129535,0.249823,0
0.803538,0.791167,1
0.075117,0.182925,0
0.094385,0.160084,0
0.875639,0.829177,1
0.151678,0.19872,0
0.160533,0.148479,0
0.138396,0.152348,0
0.781224,0.812062,1
0.207937,0.09532,0
0.138635,0.219352,0
0.159661,0.240825,0
0.204939,0.142672,0
0.878081,0.864389,1
0.144382,0.214828,0
0.852196,0.745894,1
0.688609,0.846709,1
0.859796,0.813282,1
0.143857,0.157208,0
0.179491,0.201246,0
0.882049,0.845816,1
0.184019,0.160017,0
0.148226,0.137126,0
0.263643,0.12928,0
0.733757,0.870819,1
0.155586,0.113659,0
0.134378,0.23255,0
0.090258,0.149334,0
0.774752,0.825159,1
0.801462,0.830814,1
0.028163,0.149313,0
0.195027,0.113185,0
0.857415,0.792744,1
0.176497,0.185244,0
0.207463,0.210342,0
0.774783,0.806972,1
0.227815,0.19696,0
0.795662,0.754526,1
0.148764,0.144718,0
0.83965,0.886088,1
0.823959,0.861591,1
0.158099,0.120219,0
0.777927,0.809562,1
0.072361,0.222594,0
0.888857,0.821527,1
0.817732,0.837005,1
0.821701,0.778576,1
0.908607,0.770182,1
0.846976,0.759258,1
0.137886,0.135637,0
0.849418,0.863377,1
0.809094,0.766789,1
0.169335,0.164041,0
0.804576,0.816348,1
0.842824,0.858198,1
0.166365,0.225981,0
0.824234,0.835934,1
0.726339,0.798102,1
0.222473,0.243804,0
0.813733,0.777564,1
0.153177,0.170098,0
0.77228,0.8732,1
0.16563,0.207824,0
0.167123,0.222409,0
0.14359,0.213682,0
0.767213,0.810604,1
0.190278,0.207339,0
0.178288,0.158103,0
0.211355,0.091748,0
0.136909,0.151667,0
0.220049,0.224144,0
0.828203,0.798697,1
0.164575,0.171049,0
0.881195,0.796941,1
0.826279,0.894244,1
0.823624,0.845221,1
0.821975,0.811437,1
0.114138,0.135768,0
0.778476,0.857662,1
0.797005,0.84025,1
0.159585,0.119183,0
0.202946,0.208628,0
0.809002,0.741072,1
0.852867,0.920289,1
0.83736,0.736607,1
0.182614,0.092118,0
0.197622,0.175851,0
0.825516,0.786851,1
0.800119,0.944904,1
0.149679,0.134584,0
0.814863,0.790333,1
0.80073,0.841649,1
0.744746,0.836142,1
0.79612,0.812003,1
0.869809,0.918562,1
0.157278,0.193315,0
0.8246,0.774379,1
0.794502,0.945083,1
0.205525,0.203594,0
0.832446,0.822093,1
0.877623,0.823998,1
0.814191,0.78063,1
0.820296,0.839029,1
0.844839,0.812479,1
0.107969,0.184473,0
0.0736,0.246245,0
0.97561,0.791345,1
0.873777,0.836023,1
0.788855,0.837243,1
0.191587,0.158073,0
0.101687,0.151756,0
0.079415,0.158239,0
0.151812,0.117388,0
0.197311,0.148198,0
0.141035,0.186905,0
0.745051,0.801108,1
0.127785,0.219069,0
0.146918,0.170193,0
0.71944,0.787149,1
0.119455,0.17199,0
0.147492,0.154725,0
0.143991,0.183783,0
0.935622,0.819861,1
0.835803,0.868348,1
0.096839,0.163789,0
0.708146,0.831231,1
0.219521,0.167969,0
0.142133,0.14455,0
0.097178,0.253594,0
0.193477,0.203904,0
0.132237,0.1392,0
0.867825,0.878617,1
0.233007,0.110188,0
0.875059,0.824385,1
0.089629,0.13898,0
0.77518,0.817807,1
0.866054,0.785095,1
0.834796,0.834535,1
0.790565,0.826974,1
0.162176,0.166572,0
0.179882,0.092588,0
0.172182,0.176306,0
0.802256,0.851888,1
0.113985,0.141518,0
0.85479,0.861205,1
0.806041,0.896298,1
0.936202,0.868557,1
0.889315,0.898768,1
0.108839,0.167071,0
0.856133,0.830338,1
0.863093,0.814086,1
0.195977,0.253299,0
0.863704,0.887993,1
0.193501,0.14152,0
0.167349,0.179904,0
0.785833,0.852662,1
0.866512,0.859061,1
0.134809,0.21217,0
0.875303,0.750924,1
0.199249,0.127208,0
0.856439,0.878736,1
0.113161,0.056027,0
0.877898,0.896625,1
0.126683,0.143361,0
0.880951,0.874539,1
0.828569,0.810604,1
0.132542,0.282035,0
0.88672,0.81364,1
0.116723,0.143449,0
0.10911,0.151005,0
0.838337,0.832928,1
0.191343,0.204234,0
0.903845,0.834059,1
0.931531,0.90484,1
0.103625,0.182346,0
0.132435,0.104634,0
0.272046,0.244968,0
0.076146,0.193903,0
0.794533,0.850459,1
0.190867,0.121189,0
0.14208,0.1487,0
0.137234,0.208958,0
0.849601,0.896506,1
0.833209,0.844923,1
0.160577,0.264042,0
0.910988,0.906239,1
0.101806,0.280073,0
0.244161,0.073229,0
0.882507,0.922432,1
0.881805,0.886862,1
0.055743,0.23049,0
0.131623,0.176022,0
0.915231,0.792834,1
0.152309,0.184807,0
0.793159,0.929069,1
0.159168,0.19575,0
0.796883,0.886088,1
0.827531,0.868884,1
0.110041,0.114674,0
0.869107,0.809949,1
0.814191,0.830249,1
0.17315,0.185509,0
0.16154,0.219507,0
0.84081,0.879153,1
0.851066,0.96065,1
0.811047,0.922045,1
0.830828,0.881921,1
0.956135,0.821914,1
0.875914,0.85043,1
0.179943,0.121064,0
0.880493,0.83516,1
0.099235,0.21153,0
0.192323,0.141057,0
0.902654,0.904751,1
0.83849,0.829653,1
0.883454,0.943803,1
0.17069,0.087054,0
0.890475,0.851322,1
0.846915,0.801466,1
0.765259,0.920229,1
0.1688,0.178777,0
0.133229,0.21311,0
0.899907,0.867128,1
0.16509,0.248391,0
0.169127,0.189226,0
0.087846,0.217117,0
0.154845,0.223043,0
0.074275,0.142821,0
0.90531,0.815485,1
0.808788,0.775361,1
0.118888,0.217272,0
0.109577,0.229672,0
0.857904,0.827302,1
0.78684,0.88085,1
0.174147,0.248156,0
0.859644,0.826558,1
0.83037,0.854954,1
0.139644,0.181547,0
0.863643,0.863348,1
0.870572,0.79581,1
0.149672,0.204758,0
0.926739,0.887815,1
0.081836,0.141396,0
0.177769,0.246989,0
0.255071,0.212485,0
0.852928,0.832124,1
0.127244,0.180904,0
0.213776,0.085173,0
0.858789,0.905525,1
0.123546,0.142004,0
0.864131,0.861056,1
0.8931,0.821081,1
0.863246,0.853644,1
0.132687,0.168671,0
0.781315,0.890464,1
0.140595,0.17502,0
0.884034,0.917074,1
0.200354,0.128142,0
0.190562,0.23758,0
0.192222,0.156171,0
0.091543,0.261253,0
0.809307,0.89469,1
0.189417,0.168315,0
0.887636,0.903055,1
0.822861,0.870104,1
0.140829,0.209539,0
0.891757,0.885374,1
0.922557,0.875581,1
0.147163,0.180636,0
0.135745,0.168233,0
0.159878,0.221888,0
0.104351,0.216694,0
0.157657,0.144208,0
0.876738,0.786553,1
0.121485,0.145938,0
0.838642,0.810782,1
0.070917,0.279282,0
0.15326,0.227841,0
0.210684,0.282907,0
0.10755,0.181674,0
0.102605,0.155377,0
0.793983,0.863883,1
0.833148,0.893619,1
0.129216,0.279353,0
0.838367,0.840726,1
0.13106,0.148583,0
0.888155,0.90868,1
0.924358,0.875849,1
0.839924,0.865431,1
0.11836,0.236562,0
0.840596,0.7692,1
0.848288,0.836172,1
0.945268,0.833344,1
0.199277,0.117463,0
0.173792,0.215188,0
0.862269,0.929605,1
0.14409,0.237476,0
0.162977,0.242536,0
0.11361,0.243742,0
0.183818,0.093701,0
0.881103,0.929903,1
0.164514,0.158308,0
0.119333,0.19445,0
0.116061,0.201889,0
0.073539,0.138522,0
0.81993,0.862812,1
0.81181,0.85293,1
0.824448,0.963091,1
0.879272,0.858585,1
0.907447,0.810991,1
0.845694,0.857365,1
0.203575,0.217138,0
0.187768,0.190193,0
0.168079,0.232464,0
0.165857,0.230886,0
0.882294,0.849656,1
0.226197,0.193074,0
0.17414,0.186397,0
0.827165,0.800067,1
0.913185,0.798251,1
0.186224,0.230535,0
0.209405,0.117445,0
0.109507,0.227094,0
0.182447,0.1645,0
0.078878,0.232732,0
0.162218,0.190769,0
0.929608,0.886892,1
0.125525,0.180583,0
0.875303,0.869807,1
0.155235,0.240718,0
0.112703,0.292866,0
0.868679,0.788161,1
0.926647,0.877486,1
0.837513,0.825784,1
0.858636,0.813788,1
0.204191,0.217414,0
0.228941,0.170687,0
0.848197,0.867128,1
0.114291,0.174296,0
0.885865,0.828641,1
0.18275,0.23592,0
0.143312,0.192191,0
0.888216,0.879689,1
0.106714,0.171504,0
0.907721,0.928712,1
0.195104,0.14345,0
0.884827,0.854537,1
0.796242,0.857037,1
0.886903,0.904751,1
0.127576,0.20789,0
0.274748,0.154823,0
0.881988,0.843077,1
0.1756,0.213628,0
0.873106,0.854091,1
0.245834,0.172922,0
0.219246,0.135063,0
0.856988,0.777653,1
0.063374,0.176327,0
0.863917,0.798489,1
0.847769,0.885225,1
0.936721,0.860758,1
0.827226,0.863705,1
0.890566,0.828284,1
0.860376,0.798311,1
0.121949,0.119954,0
0.944016,0.892279,1
0.174815,0.192182,0
0.748531,0.918384,1
0.209042,0.213307,0
0.822647,0.908115,1
0.145451,0.158978,0
0.794624,0.787803,1
0.810376,0.895911,1
0.203187,0.07931,0
0.904791,0.782297,1
0.24457,0.230074,0
0.14937,0.158587,0
0.835376,0.863496,1
0.10607,0.129277,0
0.933699,0.844953,1
0.782323,0.93782,1
0.878325,0.91505,1
0.196508,0.178735,0
0.146465,0.223939,0
0.850272,0.896208,1
0.905646,0.892815,1
0.855431,0.946214,1
0.916604,0.830665,1
0.842,0.910496,1
0.82283,0.840905,1
0.126478,0.158964,0
0.889986,0.882993,1
0.900884,0.917044,1
0.862971,0.801019,1
0.159568,0.179438,0
0.956196,0.860014,1
0.916879,0.901477,1
0.892276,0.924724,1
0.12704,0.151954,0
0.767335,0.820188,1
0.122902,0.227948,0
0.054497,0.163687,0
0.808697,0.783874,1
0.854454,0.828076,1
0.812451,0.804502,1
0.179109,0.172135,0
0.757841,0.90106,1
0.955494,0.873914,1
0.136033,0.185422,0
0.160143,0.229731,0
0.22243,0.189929,0
0.845633,0.844209,1
0.879546,0.853079,1
0.802378,0.868795,1
0.14892,0.164865,0
0.884003,0.811229,1
0.798349,0.795036,1
0.896091,0.896655,1
0.193843,0.121987,0
0.793403,0.857365,1
0.209322,0.125827,0
0.853966,0.813491,1
0.131202,0.076172,0
0.943162,0.812747,1
0.873106,0.884838,1
0.81587,0.892726,1
0.118137,0.168608,0
0.171653,0.16686,0
0.797189,0.824802,1
0.202579,0.211387,0
0.814039,0.914871,1
0.830431,0.895077,1
0.141665,0.138754,0
0.183271,0.228505,0
0.193324,0.137325,0
0.87973,0.859746,1
0.179239,0.240018,0
0.160909,0.1562,0
0.20772,0.215521,0
0.213126,0.244304,0
0.143255,0.197779,0
0.860468,0.810842,1
0.79725,0.862752,1
0.841817,0.891238,1
0.807293,0.829207,1
0.303839,0.176596,0
0.105273,0.24306,0
0.821304,0.877129,1
0.840535,0.833076,1
0.172102,0.179887,0
0.168614,0.168888,0
0.692486,0.849298,1
0.088783,0.197739,0
0.842977,0.961365,1
0.837085,0.877337,1
0.17614,0.161942,0
0.178768,0.105622,0
0.114025,0.229749,0
0.796456,0.882963,1
0.134699,0.234848,0
0.097627,0.12897,0
0.864436,0.790482,1
0.187265,0.176223,0
0.13825,0.139921,0
0.888002,0.871057,1
0.13307,0.231871,0
0.184026,0.139358,0
0.176314,0.089406,0
0.880584,0.883469,1
0.149919,0.189099,0
0.164075,0.179491,0
0.144445,0.177692,0
0.166029,0.06977,0
0.842427,0.831767,1
0.876524,0.858347,1
0.88266,0.841202,1
0.188535,0.184413,0
0.873594,0.862306,1
0.834247,0.772236,1
0.797921,0.909097,1
0.868221,0.889898,1
0.768556,0.761074,1
0.140102,0.181543,0
0.16963,0.141012,0
0.098756,0.092412,0
0.235248,0.153999,0
0.890017,0.916776,1
0.865108,0.851382,1
0.85479,0.847274,1
0.088719,0.07247,0
0.833483,0.889243,1
0.831896,0.801674,1
0.203419,0.169916,0
0.827867,0.876921,1
0.09947,0.244278,0
0.223981,0.173632,0
0.895603,0.803787,1
0.830858,0.959341,1
0.206288,0.199291,0
0.855004,0.852334,1
0.209387,0.157943,0
0.827684,0.960948,1
0.158631,0.15359,0
0.860743,0.938237,1
0.124213,0.144088,0
0.846701,0.88335,1
0.146651,0.221418,0
0.130758,0.168401,0
0.811047,0.808431,1
0.875792,0.792983,1
0.082962,0.09035,0
0.195882,0.106435,0
0.136615,0.133357,0
0.206624,0.151838,0
0.226627,0.077482,0
0.743861,0.821438,1
0.184572,0.212551,0
0.799722,0.887011,1
0.926281,0.872545,1
0.892428,0.810157,1
0.196355,0.130294,0
0.111812,0.175644,0
0.802012,0.83141,1
0.224726,0.095737,0
0.108942,0.197983,0
0.23899,0.116236,0
0.28744,0.152129,0
0.08984,0.167845,0
0.905493,0.859806,1
0.163832,0.166676,0
0.821121,0.863526,1
0.88675,0.883618,1
0.093762,0.03754,0
0.153482,0.162914,0
0.885041,0.794709,1
0.165474,0.194223,0
0.866176,0.861115,1
0.12263,0.164362,0
0.157227,0.136015,0
0.795998,0.811735,1
0.134458,0.154063,0
0.83098,0.858228,1
0.795296,0.813759,1
0.930493,0.964073,1
0.057785,0.195336,0
1,0.964788,1
0.891512,0.813818,1
0.931348,0.867812,1
0.915872,0.952435,1
0.202903,0.163687,0
0.120847,0.210214,0
0.170338,0.163754,0
0.854454,0.938803,1
0.872983,0.798697,1
0.89484,0.803341,1
0.983058,0.899751,1
0.801401,0.825397,1
0.879241,0.853257,1
0.219408,0.139203,0
0.924114,0.890226,1
0.832415,0.903025,1
0.125246,0.128452,0
0.186911,0.174086,0
0.8641,0.84784,1
0.873014,0.805811,1
0.112892,0.080991,0
0.870206,0.84409,1
0.209359,0.158745,0
0.129089,0.226386,0
0.874143,0.940559,1
0.809765,0.812896,1
0.184701,0.158033,0
0.103808,0.127187,0
0.878264,0.898084,1
0.132473,0.134349,0
0.158773,0.117644,0
0.137994,0.201844,0
0.939254,0.891446,1
0.116357,0.151805,0
0.921916,0.905406,1
0.054946,0.172229,0
0.138107,0.2229,0
0.801493,0.868765,1
0.133447,0.161566,0
0.829515,0.906805,1
0.187652,0.172555,0
0.893374,0.887964,1
0.146347,0.256934,0
0.892581,0.90484,1
0.133937,0.130574,0
0.200424,0.191021,0
0.202955,0.171893,0
0.15247,0.184738,0
0.131352,0.192174,0
0.901738,0.896804,1
0.138193,0.135233,0
0.808208,0.82757,1
0.218886,0.18373,0
0.823105,0.829445,1
0.842977,0.892369,1
0.133667,0.212456,0
0.198651,0.154629,0
0.890627,0.929962,1
0.162467,0.158429,0
0.910102,0.837184,1
0.119904,0.123728,0
0.163737,0.182868,0
0.847953,0.94044,1
0.839161,0.893559,1
0.936293,0.900257,1
0.855492,0.844149,1
0.116769,0.140987,0
0.898136,0.863616,1
0.232458,0.138286,0
0.213034,0.297269,0
0.135236,0.190001,0
0.100624,0.162337,0
0.162999,0.204246,0
0.86407,0.820367,1
0.175492,0.144009,0
0.195549,0.142451,0
0.13082,0.131208,0
0.896793,0.85293,1
0.162778,0.2137,0
0.197943,0.122154,0
0.919291,0.974729,1
0.855981,0.911686,1
0.827775,0.83894,1
0.156304,0.192825,0
0.112068,0.209973,0
0.179565,0.16671,0
0.978785,0.929754,1
0.914742,0.84019,1
0.202634,0.202696,0
0.887239,0.918294,1
0.947527,0.881118,1
0.208926,0.161466,0
0.9152,0.73753,1
0.930371,0.928147,1
0.954303,0.782922,1
0.162129,0.175887,0
0.887086,0.914336,1
0.961019,0.924396,1
0.885835,0.928593,1
0.965872,0.85287,1
0.228938,0.071094,0
0.192552,0.21417,0
0.078783,0.199594,0
0.121327,0.224603,0
0.860041,0.866949,1
0.963644,0.937791,1
0.876372,0.923444,1
0.174622,0.191767,0
0.869839,0.894542,1
0.883271,0.920973,1
0.091558,0.184878,0
0.921549,0.917282,1
0.89429,0.835606,1
0.110643,0.194019,0
0.143317,0.115736,0
0.887269,0.883499,1
0.899571,0.896804,1
0.799814,0.916925,1
0.167634,0.199871,0
0.204368,0.138664,0
0.835101,0.885761,1
0.848105,0.870223,1
0.116614,0.156994,0
0.868221,0.860728,1
0.812177,0.927403,1
0.139497,0.152172,0
0.848777,0.893738,1
0.884003,0.844506,1
0.075636,0.234116,0
0.099931,0.153789,0
0.132964,0.204249,0
0.834674,0.917074,1
0.124044,0.18689,0
0.122948,0.23358,0
0.841115,0.870164,1
0.850333,0.836202,1
0.854271,0.891595,1
0.146491,0.185028,0
0.846365,0.912669,1
0.878875,0.89344,1
0.852745,0.948655,1
0.991117,0.883022,1
0.893893,0.883588,1
0.870877,0.875641,1
0.887025,0.823016,1
0.080563,0.142709,0
0.20996,0.202315,0
0.227372,0.16721,0
0.270331,0.174134,0
0.141361,0.132131,0
0.862727,0.863735,1
0.103671,0.25124,0
0.89542,0.831023,1
0.084403,0.168443,0
0.904455,0.910913,1
0.875792,0.904334,1
0.85769,0.884451,1
0.905676,0.86174,1
0.074256,0.148656,0
0.145561,0.261155,0
0.239927,0.189851,0
0.906104,0.903084,1
0.132253,0.095404,0
0.825822,0.909335,1
0.85885,0.85802,1
0.827958,0.859002,1
0.172698,0.136444,0
0.082965,0.182352,0
0.887941,0.894363,1
0.224369,0.17085,0
0.153469,0.117975,0
0.870969,0.831499,1
0.922099,0.854299,1
0.057989,0.157522,0
0.814436,0.828314,1
0.093344,0.137283,0
0.200623,0.154847,0
0.771395,0.84912,1
0.862757,0.912847,1
0.141816,0.186191,0
0.167731,0.152335,0
0.11872,0.223552,0
0.102938,0.241042,0
0.843709,0.830487,1
0.878753,0.793012,1
0.868069,0.858764,1
0.885621,0.863735,1
0.87048,0.793042,1
0.910011,0.890255,1
0.882385,0.853376,1
0.879852,0.876474,1
0.112569,0.150065,0
0.171378,0.221995,0
0.861262,0.843226,1
0.116571,0.166939,0
0.87512,0.846947,1
0.840169,0.922729,1
0.894779,0.822778,1
0.832079,0.873587,1
0.161358,0.199186,0
0.109138,0.188789,0
0.15309,0.132509,0
0.965384,0.85546,1
0.106354,0.153077,0
0.153846,0.163629,0
0.929547,0.861889,1
0.898259,0.830338,1
0.880615,0.829326,1
0.199933,0.224448,0
0.171087,0.166856,0
